x,y,organ
training_1053.png,2,breast_11
training_1054.png,26,breast_9
training_1055.png,2,breast_9
training_1056.png,4,colon_2
training_1057.png,0,breast_12
training_1058.png,11,prostate_4
training_1059.png,5,breast_15
training_1060.png,1,breast_15
training_1061.png,1,breast_10
training_1062.png,16,colon_10
training_1063.png,2,colon_9
training_1064.png,1,colon_9
training_1065.png,3,colon_4
training_1066.png,1,breast_16
training_1067.png,7,prostate_9
training_1068.png,1,prostate_1
training_1069.png,2,breast_9
training_1070.png,14,breast_16
training_1071.png,2,breast_9
training_1072.png,6,breast_1
training_1073.png,0,colon_9
training_1074.png,2,breast_11
training_1075.png,5,prostate_1
training_1076.png,1,colon_3
training_1077.png,6,breast_1
training_1078.png,0,breast_9
training_1079.png,1,colon_12
training_1080.png,1,colon_12
training_1081.png,1,colon_8
training_1082.png,2,colon_3
training_1083.png,2,prostate_1
training_1084.png,2,breast_11
training_1085.png,1,breast_3
training_1086.png,3,prostate_12
training_1087.png,0,colon_2
training_1088.png,1,colon_2
training_1089.png,1,breast_2
training_1090.png,1,breast_5
training_1091.png,5,prostate_4
training_1092.png,0,breast_5
training_1093.png,1,prostate_12
training_1094.png,0,breast_3
training_1095.png,0,breast_3
training_1096.png,6,colon_5
training_1097.png,9,colon_11
training_1098.png,1,colon_13
training_1099.png,6,breast_9
training_1100.png,4,colon_9
training_1101.png,1,prostate_11
training_1102.png,0,prostate_8
training_1103.png,0,colon_10
training_1104.png,1,breast_2
training_1105.png,1,prostate_4
training_1106.png,2,colon_6
training_1107.png,0,breast_12
training_1108.png,5,prostate_10
training_1109.png,3,prostate_10
training_1110.png,2,colon_8
training_1111.png,2,colon_8
training_1112.png,0,prostate_8
training_1113.png,1,breast_16
training_1114.png,0,prostate_8
training_1115.png,1,breast_3
training_1116.png,1,colon_8
training_1117.png,0,breast_16
training_1118.png,1,colon_5
training_1119.png,8,breast_16
training_1120.png,1,prostate_6
training_1121.png,1,colon_10
training_1122.png,18,prostate_11
training_1123.png,0,breast_6
training_1124.png,2,breast_2
training_1125.png,11,colon_3
training_1126.png,0,colon_9
training_1127.png,2,colon_3
training_1128.png,1,colon_10
training_1129.png,1,breast_16
training_1130.png,1,breast_12
training_1131.png,1,breast_18
training_1132.png,1,colon_6
training_1133.png,2,colon_9
training_1134.png,2,prostate_2
training_1135.png,3,colon_9
training_1136.png,1,prostate_5
training_1137.png,0,breast_9
training_1138.png,1,breast_2
training_1139.png,1,colon_8
training_1140.png,1,colon_8
training_1141.png,3,colon_9
training_1142.png,3,colon_4
training_1143.png,1,prostate_1
training_1144.png,1,breast_18
training_1145.png,1,breast_12
training_1146.png,4,colon_10
training_1147.png,2,colon_12
training_1148.png,1,breast_2
training_1149.png,7,breast_11
training_1150.png,4,breast_18
training_1151.png,9,prostate_1
training_1152.png,3,breast_1
training_1153.png,5,prostate_12
training_1154.png,0,prostate_2
training_1155.png,1,colon_5
training_1156.png,1,prostate_2
training_1157.png,4,breast_8
training_1158.png,5,breast_1
training_1159.png,3,colon_9
training_1160.png,1,breast_13
training_1161.png,0,breast_10
training_1162.png,2,colon_3
training_1163.png,3,colon_11
training_1164.png,1,colon_3
training_1165.png,4,prostate_12
training_1166.png,3,breast_12
training_1167.png,2,prostate_1
training_1168.png,1,breast_15
training_1169.png,3,colon_2
training_1170.png,0,breast_16
training_1171.png,0,prostate_10
training_1172.png,2,prostate_2
training_1173.png,0,colon_8
training_1174.png,1,breast_10
training_1175.png,0,colon_4
training_1176.png,7,breast_9
training_1177.png,16,prostate_7
training_1178.png,2,breast_4
training_1179.png,7,colon_3
training_1180.png,1,breast_2
training_1181.png,7,breast_16
training_1182.png,0,colon_3
training_1183.png,2,breast_9
training_1184.png,1,colon_4
training_1185.png,0,colon_3
training_1186.png,5,prostate_5
training_1187.png,0,prostate_4
training_1188.png,0,breast_8
training_1189.png,3,breast_16
training_1190.png,0,breast_9
training_1191.png,0,prostate_2
training_1192.png,1,colon_12
training_1193.png,2,breast_10
training_1194.png,1,prostate_10
training_1195.png,1,colon_2
training_1196.png,1,breast_10
training_1197.png,1,prostate_3
training_1198.png,0,breast_8
training_1199.png,0,breast_5
training_1200.png,7,colon_5
training_1201.png,2,breast_15
training_1202.png,1,colon_10
training_1203.png,2,prostate_11
training_1204.png,2,colon_9
training_1205.png,15,breast_15
training_1206.png,0,colon_4
training_1207.png,19,breast_15
training_1208.png,0,prostate_1
training_1209.png,3,prostate_4
training_1210.png,2,breast_15
training_1211.png,0,colon_8
training_1212.png,1,breast_12
training_1213.png,0,colon_3
training_1214.png,0,breast_15
training_1215.png,1,breast_16
training_1216.png,3,colon_12
training_1217.png,1,breast_18
training_1218.png,1,colon_10
training_1219.png,0,breast_12
training_1220.png,2,breast_15
training_1221.png,3,breast_3
training_1222.png,3,colon_10
training_1223.png,11,colon_9
training_1224.png,1,colon_4
training_1225.png,1,prostate_10
training_1226.png,3,breast_11
training_1227.png,3,prostate_1
training_1228.png,1,colon_10
training_1229.png,7,breast_4
training_1230.png,0,prostate_5
training_1231.png,1,prostate_6
training_1232.png,4,prostate_2
training_1233.png,1,prostate_2
training_1234.png,2,colon_9
training_1235.png,0,prostate_12
training_1236.png,0,prostate_2
training_1237.png,0,breast_13
training_1238.png,3,breast_16
training_1239.png,2,breast_4
training_1240.png,1,colon_11
training_1241.png,1,colon_2
training_1242.png,4,breast_10
training_1243.png,0,breast_3
training_1244.png,0,breast_15
training_1245.png,6,breast_3
training_1246.png,2,colon_4
training_1247.png,3,colon_13
training_1248.png,0,breast_7
training_1249.png,6,prostate_12
training_1250.png,5,breast_4
training_1251.png,5,colon_8
training_1252.png,3,prostate_11
training_1253.png,1,colon_3
training_1254.png,1,colon_2
training_1255.png,0,colon_5
training_1256.png,0,prostate_10
training_1257.png,1,breast_8
training_1258.png,2,colon_5
training_1259.png,3,prostate_2
training_1260.png,1,breast_2
training_1261.png,0,colon_4
training_1262.png,1,colon_10
training_1263.png,0,breast_15
training_1264.png,1,prostate_6
training_1265.png,2,breast_13
training_1266.png,2,colon_12
training_1267.png,1,breast_10
training_1268.png,2,colon_12
training_1269.png,2,breast_3
training_1270.png,1,breast_12
training_1271.png,8,colon_10
training_1272.png,1,colon_8
training_1273.png,13,prostate_7
training_1274.png,3,breast_9
training_1275.png,0,prostate_2
training_1276.png,1,colon_12
training_1277.png,2,colon_3
training_1278.png,4,colon_3
training_1279.png,0,prostate_3
training_1280.png,3,breast_15
training_1281.png,12,prostate_3
training_1282.png,8,prostate_6
training_1283.png,0,breast_3
training_1284.png,1,colon_5
training_1285.png,5,colon_5
training_1286.png,0,colon_3
training_1287.png,0,prostate_12
training_1288.png,1,breast_11
training_1289.png,1,colon_3
training_1290.png,0,breast_8
training_1291.png,2,prostate_12
training_1292.png,1,colon_12
training_1293.png,1,prostate_1
training_1294.png,2,colon_11
training_1295.png,3,colon_8
training_1296.png,1,breast_10
training_1297.png,0,prostate_7
training_1298.png,9,prostate_11
training_1299.png,0,colon_1
training_1300.png,3,colon_9
training_1301.png,0,colon_1
training_1302.png,2,colon_11
training_1303.png,26,breast_17
training_1304.png,0,prostate_2
training_1305.png,8,colon_2
training_1306.png,3,colon_12
training_1307.png,6,colon_6
training_1308.png,3,prostate_1
training_1309.png,0,colon_12
training_1310.png,4,breast_3
training_1311.png,1,prostate_10
training_1312.png,13,prostate_5
training_1313.png,3,colon_8
training_1314.png,1,colon_8
training_1315.png,0,colon_8
training_1316.png,5,colon_8
training_1317.png,0,breast_18
training_1318.png,0,breast_3
training_1319.png,0,colon_12
training_1320.png,1,prostate_11
training_1321.png,2,colon_4
training_1322.png,14,breast_8
training_1323.png,1,breast_12
training_1324.png,10,colon_4
training_1325.png,20,prostate_10
training_1326.png,0,breast_9
training_1327.png,3,breast_16
training_1328.png,1,breast_2
training_1329.png,1,colon_5
training_1330.png,2,breast_2
training_1331.png,1,colon_10
training_1332.png,0,colon_2
training_1333.png,10,colon_1
training_1334.png,0,breast_10
training_1335.png,16,breast_13
training_1336.png,4,prostate_1
training_1337.png,5,breast_2
training_1338.png,1,breast_15
training_1339.png,0,prostate_8
training_1340.png,7,prostate_4
training_1341.png,12,colon_11
training_1342.png,0,colon_2
training_1343.png,2,breast_12
training_1344.png,4,colon_11
training_1345.png,1,prostate_1
training_1346.png,3,colon_8
training_1347.png,5,colon_8
training_1348.png,1,breast_11
training_1349.png,5,colon_9
training_1350.png,2,colon_8
training_1351.png,0,colon_6
training_1352.png,2,prostate_5
training_1353.png,8,prostate_1
training_1354.png,2,prostate_6
training_1355.png,1,breast_4
training_1356.png,1,breast_6
training_1357.png,0,colon_8
training_1358.png,7,breast_8
training_1359.png,1,colon_9
training_1360.png,1,colon_5
training_1361.png,2,colon_11
training_1362.png,0,breast_11
training_1363.png,1,breast_10
training_1364.png,1,colon_11
training_1365.png,12,prostate_1
training_1366.png,1,colon_8
training_1367.png,1,breast_18
training_1368.png,2,colon_2
training_1369.png,3,colon_12
training_1370.png,1,prostate_5
training_1371.png,3,breast_3
training_1372.png,4,prostate_12
training_1373.png,3,breast_8
training_1374.png,2,breast_15
training_1375.png,1,colon_8
training_1376.png,1,prostate_6
training_1377.png,15,breast_13
training_1378.png,2,breast_8
training_1379.png,0,breast_18
training_1380.png,1,colon_12
training_1381.png,4,colon_2
training_1382.png,2,breast_18
training_1383.png,1,breast_3
training_1384.png,3,prostate_2
training_1385.png,1,colon_12
training_1386.png,1,breast_8
training_1387.png,0,prostate_1
training_1388.png,6,breast_9
training_1389.png,0,prostate_4
training_1390.png,5,breast_6
training_1391.png,2,prostate_12
training_1392.png,2,breast_11
training_1393.png,1,colon_5
training_1394.png,1,prostate_10
training_1395.png,0,breast_9
training_1396.png,0,breast_7
training_1397.png,1,prostate_4
training_1398.png,1,colon_4
training_1399.png,1,breast_2
training_1400.png,11,colon_1
training_1401.png,13,prostate_10
training_1402.png,1,prostate_5
training_1403.png,1,breast_6
training_1404.png,0,breast_12
training_1405.png,1,colon_3
training_1406.png,0,prostate_5
training_1407.png,0,prostate_2
training_1408.png,1,breast_10
training_1409.png,10,colon_2
training_1410.png,2,breast_18
training_1411.png,1,breast_18
training_1412.png,2,prostate_8
training_1413.png,1,breast_8
training_1414.png,0,prostate_1
training_1415.png,1,breast_13
training_1416.png,1,colon_5
training_1417.png,4,breast_2
training_1418.png,0,prostate_10
training_1419.png,0,colon_4
training_1420.png,1,breast_16
training_1421.png,3,prostate_9
training_1422.png,0,prostate_1
training_1423.png,0,colon_8
training_1424.png,0,breast_10
training_1425.png,24,breast_8
training_1426.png,0,breast_9
training_1427.png,31,prostate_5
training_1428.png,2,breast_8
training_1429.png,4,colon_8
training_1430.png,6,breast_1
training_1431.png,0,breast_9
training_1432.png,5,colon_11
training_1433.png,7,breast_15
training_1434.png,4,breast_11
training_1435.png,5,colon_4
training_1436.png,1,colon_3
training_1437.png,0,breast_13
training_1438.png,4,colon_10
training_1439.png,27,breast_14
training_1440.png,2,colon_3
training_1441.png,8,colon_3
training_1442.png,1,breast_2
training_1443.png,7,prostate_10
training_1444.png,2,colon_8
training_1445.png,3,colon_8
training_1446.png,3,breast_15
training_1447.png,0,colon_4
training_1448.png,5,colon_3
training_1449.png,10,prostate_1
training_1450.png,1,colon_4
training_1451.png,2,breast_16
training_1452.png,1,breast_3
training_1453.png,0,breast_3
training_1454.png,1,breast_13
training_1455.png,0,colon_10
training_1456.png,3,breast_3
training_1457.png,2,breast_8
training_1458.png,6,colon_2
training_1459.png,10,prostate_12
training_1460.png,1,colon_2
training_1461.png,5,colon_6
training_1462.png,1,colon_5
training_1463.png,5,breast_8
training_1464.png,5,colon_8
training_1465.png,10,breast_1
training_1466.png,0,prostate_11
training_1467.png,7,breast_9
training_1468.png,2,breast_11
training_1469.png,0,prostate_10
training_1470.png,0,breast_10
training_1471.png,2,prostate_12
training_1472.png,39,breast_17
training_1473.png,4,breast_1
training_1474.png,0,prostate_1
training_1475.png,1,colon_13
training_1476.png,0,prostate_6
training_1477.png,0,colon_8
training_1478.png,39,prostate_10
training_1479.png,1,breast_2
training_1480.png,3,colon_9
training_1481.png,3,breast_2
training_1482.png,2,colon_6
training_1483.png,0,breast_13
training_1484.png,2,colon_10
training_1485.png,0,colon_4
training_1486.png,0,prostate_3
training_1487.png,2,breast_8
training_1488.png,3,colon_5
training_1489.png,10,colon_1
training_1490.png,14,breast_13
training_1491.png,4,breast_8
training_1492.png,0,breast_3
training_1493.png,10,prostate_9
training_1494.png,9,breast_9
training_1495.png,0,breast_14
training_1496.png,2,breast_11
training_1497.png,5,breast_9
training_1498.png,1,breast_2
training_1499.png,7,prostate_9
training_1500.png,0,prostate_5
training_1501.png,5,colon_3
training_1502.png,6,breast_15
training_1503.png,4,breast_3
training_1504.png,1,colon_8
training_1505.png,1,colon_9
training_1506.png,1,breast_5
training_1507.png,2,prostate_5
training_1508.png,1,colon_3
training_1509.png,0,prostate_5
